id,type,title,description,interpretation,link,status,published_at,created_at,updated_at,display_date,centres,classes,children,medias,tags
292064,album,Elephant Treasure Box,"The children engaged with a cardboard model of an elephant, focusing on its long, extended trunk. With curiosity and excitement, they gathered the courage to reach their hands inside the trunk, eager to explore what was hidden within. As they stretched their arms inside, they used their sense of touch to feel various concealed objects, carefully grasping and pulling them out one by one. Each discovery sparked excitement as they examined the items they had felt, enhancing their sensory awareness and fine motor skills while fostering a sense of adventure and curiosity.",,,published,2025-02-07 12:37:53,2025-02-07 12:37:37,2025-02-07 12:37:52,NULL,"{""id"": 18, ""code"": ""OMB01""}","[{""id"": 1283, ""label"": ""2025 Playgroup Emma Dodd""}]",NULL,[],[]
292065,post,Pretend Play,"Rock-a-bye baby….
Look! Since I love to play with my younger friends (babies), educarer engaged me in a pretend play. I carried the baby doll in my arms while educarer singing the Lullaby. When educarer asked me if the baby is hungry and need to be fed, I took the milk bottle and fed the baby doll.☺️",,,published,2025-02-07 13:05:02,2025-02-07 13:04:35,2025-02-07 13:05:01,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
292067,post,Balloon Printing🎈🎈🎈,I engaged happily in balloon printing. I explored dipping the balloon into the paints and printed it randomly on the paper. I smiled when educarer told me to “bounce! bounce! bounce!” the balloon.,,,published,2025-02-07 13:09:41,2025-02-07 13:09:28,2025-02-07 13:09:40,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
292068,post,Outdoor Walk,"Yay! I enjoyed walking and running around with my friends at the roof top. We saw some passing vehicles on the road from our view such as buses, cars and lorries. We also engaged in playing with bubbles.☺️",,,published,2025-02-07 13:15:36,2025-02-07 13:15:17,2025-02-07 13:15:35,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
292071,post,Threading Straws,"Look! I was so engrossed in threading the straws into the puppet holder. I used my pincer grasp to pick up the straws and thread them into the wooden stick. With good hand-eye coordination skills, I was able to thread all the straws into the puppet holder. Yay!!! Well done Cole!",,,published,2025-02-07 13:21:54,2025-02-07 13:21:45,2025-02-07 13:21:53,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
292072,post,Balloon Printing🎈🎈🎈,"Yay! Time for art exploration!
Today I engaged in balloon printing. I explored dipping the balloon into the paints and printed it on the paper leaving some marks on it. I enjoyed smudging the paints, too!",,,published,2025-02-07 13:26:38,2025-02-07 13:26:27,2025-02-07 13:26:37,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
292073,post,Outdoor Walk,"Yay!!! Outdoor time- one our favourites!🤣
I enjoyed running around with my friends while exploring the environment. I played with bubbles and chased them around.I also see the passing vehicles on the road. I enjoyed play catching with my educarer, too!",,,published,2025-02-07 13:32:45,2025-02-07 13:32:37,2025-02-07 13:32:45,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1302, ""label"": ""2025 Infant Karen Katz""}]",NULL,[],[]
292075,album,前进的毛毛虫！,老师准备好道具，邀请小朋友们通过互动与合作，体验一场既富有趣味又充满挑战的冒险之旅。活动开始时，老师在活动区域设置了各式各样的障碍物，旨在锻炼小朋友们的灵活性、平衡能力和协调性。小朋友们将呼啦圈组合成一条毛毛虫，在老师的引导下，通过模仿毛毛虫的前进方式，假装寻找不同种类的水果。每当毛毛虫“吃到”一种水果，它就变得越来越长，而小朋友们也在过程中逐渐学会如何稳住呼啦圈，保持团队的整体协调性。随着毛毛虫逐渐变大，遇到的障碍也随之增多，小朋友们在躲避障碍的过程中不仅锻炼了体能，还培养了团队合作意识和解决问题的能力。小朋友们积极地投入活动，在不断挑战自己的过程中，学会了保持平衡，协调身体，并不断尝试以更好的方式通过障碍，吃到更多的水果。在活动的过程中，小朋友们开始还需要老师的引导和帮助，随着他们掌握合作的技巧，他们可以走的更稳，即使毛毛虫变成了非常长的毛毛虫，他们都能够绕过老师布下的障碍，成功完成任务。,,,published,2025-02-07 13:40:36,2025-02-07 13:39:15,2025-02-07 13:40:36,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
292078,post,《好饿的毛毛虫》,"老师和小朋友们一起分享绘本《好饿的毛毛虫》，看到毛毛虫吃了很多很多的水果，可肚子还是好饿好饿。小朋友们都觉得非常有趣，并且会跟着老师说：“毛毛虫的肚子还是好饿好饿呀。”当毛毛虫吃了很多的食物肚子痛的时候，小朋友会分享他们的经验：“不可以吃很多”“肚子痛”。在故事的最后，毛毛虫变成了漂亮的蝴蝶。小朋友们也开始的伸出双手假装飞翔的动作。并且随着老师唱儿歌《蝴蝶》的节奏挥舞双手。

小朋友们还一起学习了儿歌《好饿的毛毛虫》，家长朋友们在家也可以和小朋友们一起唱儿歌，做律动。",,https://www.youtube.com/watch?v=VWf8pAKU_bE,published,2025-02-07 13:56:53,2025-02-07 13:56:30,2025-02-07 13:56:53,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
292080,album,小蛇蜕皮,老师邀请小朋友们参与活动：小蛇蜕皮。小朋友们通过使用呼啦圈来模拟“小蛇蜕皮”的过程。小朋友们在老师的引导下将呼啦圈放在地上，模仿蛇的形态，借助呼啦圈的环形结构，逐步穿过它们，仿佛小蛇正在蜕去旧皮，迎接新的成长。这个活动不仅锻炼了小朋友们的灵活性和协调性，还促进了他们的身体感知和空间认知能力。大部分的小朋友们会双手拿住呼啦圈，然后穿过头顶。有的小朋友会将呼啦圈拉到身体后面，然后在放置呼啦圈时，又套回自己的身体。通过不断的重复探索，他们会尝试将呼啦圈拿起然后钻出来，将呼啦圈向前翻转套在路障上；或者脱掉呼啦圈后换手拿住呼啦圈……随着小朋友们不断重复穿越呼啦圈的动作，他们在享受游戏的过程中，也提高了身体控制能力和灵活度。,,,published,2025-02-07 14:07:07,2025-02-07 14:02:03,2025-02-07 14:07:06,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
292088,album,绘本《好饿的毛毛虫》🐛,教师为小朋友们带来一本有趣的绘本故事，首先是引导幼儿思考，毛毛虫是小小的还是大大的，小朋友们说是小小的，那么它如何才能长大呢？宝贝们说要吃饭～是的没错！让我们一起看一看毛毛虫都吃了什么好吃的呢。第一天吃一个苹果，第二天吃两个梨子，第三天吃三个李子，第四天吃四个草莓，第五天吃五个橘子，第六天吃了很多很多的东西，小朋友也会争先恐后的说自己喜欢吃什么。不过我们的毛毛虫最喜欢吃的还是叶子🍃，慢慢的毛毛虫长大了，给自己穿了一件棕色的衣服，最后变成了一只美丽的蝴蝶🦋,,,draft,2025-02-07 14:21:23,2025-02-07 14:21:17,2025-02-07 14:21:23,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1297, ""label"": ""2025 N1 Marcus Pfister""}]",NULL,[],[]
292089,post,Field trip to Science Centre ,"On Thursday, 6 February, the children visited the Science Centre, it is a significant experience as the children went on a field trip for the first time without their parents. Through the field trip, they learned skills such as following instructions, navigating public spaces, looking out for one another, and staying together as a group.

The field trip featured two main segments. The first was a workshop titled ""A Fruitful Day,"" led by two farmers, Kylie and Bokie. The children discovered how different colored foods impact their bodies. They also learned various fruits and vegetables, they explored aspects such as texture and scent.

Following the workshop, the children enjoyed free play in an open area that included a dino pit for sand play, a supermarket, and a climbing space. We encouraged them to explore these spaces freely. Children were also encouraged not to lingering too long in one area to fully experience all the available activities.
",,,published,2025-02-07 14:24:17,2025-02-07 14:23:58,2025-02-07 14:24:17,NULL,"{""id"": 5, ""code"": ""DTH01""}","[{""id"": 1407, ""label"": ""2025 Nursery 2 Reflectors""}]",NULL,[],[]
292090,album,RSGK-宝贝们运动起来！,又到了我们快乐的锻炼时间，教练们为小朋友带来新的活动身体的游戏。第一个环节，模仿动物绕圈热身，本周我们会发现小朋友们模仿动物的样子越来越生动了，很清楚的可以看出在模仿大象长长的鼻子等。第二个环节，教练示范动作，将足球放在“小山”🏔上面，放稳后，抬起双手做准备动作，抬腿将足球向前方踢出。小朋友们两两一组，来感受我们的活动，在过程对于宝贝们比较难一点的地方在于将足球放稳在小山。第三个环节，推一推足球，小朋友一排做好，教练依次将足球在地面缓缓推给小朋友们，引导小朋友运用同样的动作将足球推给教练，每个宝贝都做的很棒🥰,,,draft,2025-02-07 14:41:42,2025-02-07 14:41:20,2025-02-07 14:41:41,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1297, ""label"": ""2025 N1 Marcus Pfister""}]",NULL,[],[]
292091,post,Term 1 Week 5,"This week, we officially started a new routine with the children. During morning circle time, we encouraged them to write their names on a piece of paper. This activity helps them recognise the letters in their names and become familiar with letter forms. The children spent time using coloured markers to write and express themselves.

We also took time to teach the children how to use markers properly. They learned to be gentle with the marker nib, as too much pressure can damage it. Here are some helpful tips we shared:
•	“Put the cap back on after using the marker.”
•	“Place the cap on top of the marker while you’re using it.”
•	“Place your fingers near the tip of the marker.”
•	“Press the marker gently onto the paper.”

In math, we explored the concepts of ""same"" and ""different."" The children used dough to create three-dimensional shapes of similar and varied objects. Afterward, they observed each other's creations and shared only nice words about their friend’s work.
On Friday, we used the projector to share highlights from their trip to the science center!
",,,published,2025-02-07 14:45:04,2025-02-07 14:44:40,2025-02-07 14:45:03,NULL,"{""id"": 5, ""code"": ""DTH01""}","[{""id"": 1407, ""label"": ""2025 Nursery 2 Reflectors""}]",NULL,[],[]
292092,album,庆祝Lucian权峄的生日🎂,大家一起为Lucian唱生日祝福歌🥳，伴着动听的歌声，开始切蛋糕啦🎂，宝贝们都很有耐心等待自己的蛋糕，拿到蛋糕后开始享用，甜甜的蛋糕沾在每个小朋友的嘴边，都显示出他们的快乐🥰美食让大家感到开心，美好的祝福氛围更是让我们沉浸其中～。Lucian和爸爸妈妈一起为小朋友们准备了礼物，我们都有感受到满满的心意💝,,,draft,2025-02-07 14:57:15,2025-02-07 14:56:52,2025-02-07 14:57:15,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1297, ""label"": ""2025 N1 Marcus Pfister""}]",NULL,[],[]
292111,album,舞狮,通过阅读故事和了解中国传统习俗， 小朋友们主动要求配合着音乐来舞狮。 ,,,published,2025-02-08 00:29:20,2025-02-08 00:29:05,2025-02-08 00:29:20,NULL,"{""id"": 16, ""code"": ""MBS""}","[{""id"": 1383, ""label"": ""2025 Kindergarten 2 Unity""}]",NULL,[],[]
292113,album,Thinker box enrichment class,"It was an exciting start for our little learners at Thinkerbox, as they dove into a fun and interactive first session!  The class kicked off with a blend of group and individual activities that not only sparked creativity but also honed essential skills.

One of the highlights of the day was focusing on listening skills and understanding the importance of following rule as part of the foundation for a productive and engaging learning environment. 

Through various visual and hands-on activities, the children were encouraged to use their fingers to trace along lines, helping them develop fine motor skills while strengthening their focus. This simple exercise also introduced numerals and various quantities, allowing the children to signify numbers by tracing and counting with their fingers. 

We can't wait to see how they grow in the upcoming sessions!",,,published,2025-02-08 02:03:58,2025-02-08 01:23:12,2025-02-08 02:03:57,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
292114,album,"🐝 Exploring Creepy Crawlies with a Fun ""Pollen Transfer"" Activity! 🌼","This February, our little explorers at Thinkerbox are buzzing with excitement as we dive into the fascinating world of creepy crawlies! 🐞🐜 As part of our theme for the month, the children got hands-on with a pollen transfer activity inspired by the hardworking bees.

In this activity, the kids used tongs to carefully transfer ""pollen"" (represented by small yellow pom-poms) into bee hives, practicing precision and patience. This activity was a wonderful way to enhance their fine motor skills, helping them strengthen their hand-eye coordination while learning about the important role bees play in nature.

The children had so much fun mimicking the bees' process, gaining an appreciation for the wonders of the natural world! ",,,published,2025-02-08 02:09:17,2025-02-08 01:24:56,2025-02-08 02:09:17,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
292115,album,🦗 Interactive Creepy Crawlies Board Display 🐞,"We had a blast taking part in an interactive Creepy Crawlies Board Display!  The children were given the opportunity to decide where to place their creepy crawlies on the board, with each bug featuring its very own face attached; giving them a personal touch! 

As we move forward, we're excited to improvise and make this display even more interactive. Each week, children will be able to choose a new creepy crawly from a selection of paper cutouts. They'll indicate their favourite by pasting their face cutout over the creepy crawly they choose for the week, allowing them to explore different insects while promoting versatility in their learning. 

This activity not only sparks their curiosity but also encourages them to learn about a variety of creepy crawlies, one week at a time, making it a fun and ongoing exploration of the insect world! ",,,published,2025-02-08 02:18:24,2025-02-08 01:27:51,2025-02-08 02:18:23,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
292116,album,Exploring Nature Through Creepy Crawly Lenses! ,"Our little adventurers took their learning outdoors for a truly unique experience! The children participated in an activity where they brought out paper cutouts of various creepy crawlies, all part of our theme for the month. 

Armed with these cutouts and cardboard lenses, the children explored nature through a new lens, literally! They got to observe how the natural world around them serves as the perfect backdrop for these tiny creatures, enhancing their connection to the environment. As they looked through their lenses, they were amazed by how the creepy crawlies seemed to come to life against the outdoor scenery.

This activity was not only fun but also encouraged curiosity and an appreciation for the beauty of nature in all its tiny details. It’s a wonderful way to spark learning about creepy crawlies and the environment!",,,published,2025-02-08 02:28:55,2025-02-08 01:35:52,2025-02-08 02:28:54,NULL,"{""id"": 1, ""code"": ""DNI00""}","[{""id"": 1296, ""label"": ""2025 N1 Giles Andreae""}]",NULL,[],[]
